Date,Pm
00:00,-216.0
00:15,-212.0
00:30,-204.0
00:45,-200.0
01:00,-200.0
01:15,-196.0
01:30,-192.0
01:45,-192.0
02:00,-196.0
02:15,-200.0
02:30,-184.0
02:45,-192.0
03:00,-192.0
03:15,-196.0
03:30,-188.0
03:45,-188.0
04:00,-192.0
04:15,-196.0
04:30,-196.0
04:45,-192.0
05:00,-192.0
05:15,-188.0
05:30,-200.0
05:45,-192.0
06:00,-192.0
06:15,-192.0
06:30,-200.0
06:45,-208.0
07:00,-200.0
07:15,-196.0
07:30,-200.0
07:45,-212.0
08:00,-216.0
08:15,-228.0
08:30,-236.0
08:45,-236.0
09:00,-252.0
09:15,-264.0
09:30,-268.0
09:45,-276.0
10:00,-280.0
10:15,-272.0
10:30,-276.0
10:45,-292.0
11:00,-308.0
11:15,-308.0
11:30,-316.0
11:45,-296.0
12:00,-296.0
12:15,-292.0
12:30,-284.0
12:45,-292.0
13:00,-284.0
13:15,-288.0
13:30,-292.0
13:45,-280.0
14:00,-284.0
14:15,-288.0
14:30,-292.0
14:45,-296.0
15:00,-288.0
15:15,-292.0
15:30,-284.0
15:45,-284.0
16:00,-288.0
16:15,-276.0
16:30,-280.0
16:45,-276.0
17:00,-280.0
17:15,-268.0
17:30,-268.0
17:45,-252.0
18:00,-248.0
18:15,-240.0
18:30,-248.0
18:45,-244.0
19:00,-240.0
19:15,-240.0
19:30,-236.0
19:45,-232.0
20:00,-240.0
20:15,-236.0
20:30,-236.0
20:45,-228.0
21:00,-232.0
21:15,-232.0
21:30,-228.0
21:45,-228.0
22:00,-224.0
22:15,-228.0
22:30,-224.0
22:45,-216.0
23:00,-212.0
23:15,-216.0
23:30,-216.0
23:45,-208.0
