Date,Pm
00:00,-40.0
00:15,-40.0
00:30,-40.0
00:45,-36.0
01:00,-36.0
01:15,-32.0
01:30,-32.0
01:45,-32.0
02:00,-32.0
02:15,-32.0
02:30,-32.0
02:45,-32.0
03:00,-32.0
03:15,-28.0
03:30,-32.0
03:45,-28.0
04:00,-32.0
04:15,-28.0
04:30,-28.0
04:45,-32.0
05:00,-28.0
05:15,-28.0
05:30,-32.0
05:45,-32.0
06:00,-32.0
06:15,-32.0
06:30,-32.0
06:45,-32.0
07:00,-32.0
07:15,-32.0
07:30,-36.0
07:45,-44.0
08:00,-36.0
08:15,-36.0
08:30,-40.0
08:45,-36.0
09:00,-32.0
09:15,-36.0
09:30,-40.0
09:45,-40.0
10:00,-36.0
10:15,-32.0
10:30,-36.0
10:45,-36.0
11:00,-40.0
11:15,-36.0
11:30,-40.0
11:45,-40.0
12:00,-40.0
12:15,-44.0
12:30,-40.0
12:45,-48.0
13:00,-44.0
13:15,-48.0
13:30,-44.0
13:45,-44.0
14:00,-40.0
14:15,-40.0
14:30,-44.0
14:45,-36.0
15:00,-44.0
15:15,-44.0
15:30,-40.0
15:45,-40.0
16:00,-40.0
16:15,-40.0
16:30,-44.0
16:45,-40.0
17:00,-36.0
17:15,-36.0
17:30,-44.0
17:45,-44.0
18:00,-40.0
18:15,-44.0
18:30,-44.0
18:45,-48.0
19:00,-56.0
19:15,-56.0
19:30,-52.0
19:45,-52.0
20:00,-48.0
20:15,-48.0
20:30,-56.0
20:45,-52.0
21:00,-48.0
21:15,-52.0
21:30,-56.0
21:45,-52.0
22:00,-48.0
22:15,-48.0
22:30,-48.0
22:45,-48.0
23:00,-48.0
23:15,-48.0
23:30,-48.0
23:45,-48.0
