Date,Pm
00:00,-128.0
00:15,-124.0
00:30,-128.0
00:45,-128.0
01:00,-116.0
01:15,-116.0
01:30,-128.0
01:45,-120.0
02:00,-132.0
02:15,-124.0
02:30,-120.0
02:45,-116.0
03:00,-116.0
03:15,-132.0
03:30,-120.0
03:45,-124.0
04:00,-132.0
04:15,-116.0
04:30,-112.0
04:45,-116.0
05:00,-132.0
05:15,-124.0
05:30,-124.0
05:45,-128.0
06:00,-120.0
06:15,-128.0
06:30,-136.0
06:45,-148.0
07:00,-152.0
07:15,-156.0
07:30,-148.0
07:45,-164.0
08:00,-184.0
08:15,-196.0
08:30,-220.0
08:45,-252.0
09:00,-272.0
09:15,-280.0
09:30,-296.0
09:45,-304.0
10:00,-304.0
10:15,-312.0
10:30,-320.0
10:45,-324.0
11:00,-332.0
11:15,-324.0
11:30,-316.0
11:45,-320.0
12:00,-312.0
12:15,-304.0
12:30,-304.0
12:45,-308.0
13:00,-300.0
13:15,-296.0
13:30,-300.0
13:45,-304.0
14:00,-324.0
14:15,-324.0
14:30,-320.0
14:45,-328.0
15:00,-320.0
15:15,-324.0
15:30,-324.0
15:45,-324.0
16:00,-320.0
16:15,-316.0
16:30,-312.0
16:45,-304.0
17:00,-276.0
17:15,-252.0
17:30,-248.0
17:45,-216.0
18:00,-220.0
18:15,-212.0
18:30,-200.0
18:45,-172.0
19:00,-176.0
19:15,-180.0
19:30,-180.0
19:45,-172.0
20:00,-176.0
20:15,-176.0
20:30,-168.0
20:45,-156.0
21:00,-152.0
21:15,-152.0
21:30,-156.0
21:45,-152.0
22:00,-148.0
22:15,-152.0
22:30,-152.0
22:45,-128.0
23:00,-120.0
23:15,-128.0
23:30,-132.0
23:45,-128.0
