Date,Pm
00:00,412.0
00:15,408.0
00:30,404.0
00:45,412.0
01:00,388.0
01:15,396.0
01:30,384.0
01:45,380.0
02:00,376.0
02:15,392.0
02:30,388.0
02:45,388.0
03:00,380.0
03:15,380.0
03:30,392.0
03:45,384.0
04:00,388.0
04:15,384.0
04:30,392.0
04:45,380.0
05:00,384.0
05:15,384.0
05:30,380.0
05:45,408.0
06:00,424.0
06:15,416.0
06:30,428.0
06:45,432.0
07:00,448.0
07:15,440.0
07:30,456.0
07:45,456.0
08:00,464.0
08:15,504.0
08:30,504.0
08:45,528.0
09:00,564.0
09:15,556.0
09:30,596.0
09:45,628.0
10:00,656.0
10:15,668.0
10:30,652.0
10:45,644.0
11:00,676.0
11:15,676.0
11:30,700.0
11:45,672.0
12:00,676.0
12:15,712.0
12:30,700.0
12:45,696.0
13:00,668.0
13:15,648.0
13:30,648.0
13:45,648.0
14:00,652.0
14:15,660.0
14:30,672.0
14:45,664.0
15:00,676.0
15:15,676.0
15:30,652.0
15:45,624.0
16:00,644.0
16:15,652.0
16:30,656.0
16:45,644.0
17:00,636.0
17:15,604.0
17:30,592.0
17:45,584.0
18:00,584.0
18:15,552.0
18:30,536.0
18:45,520.0
19:00,496.0
19:15,464.0
19:30,428.0
19:45,428.0
20:00,424.0
20:15,412.0
20:30,416.0
20:45,416.0
21:00,416.0
21:15,432.0
21:30,428.0
21:45,424.0
22:00,424.0
22:15,424.0
22:30,404.0
22:45,408.0
23:00,408.0
23:15,412.0
23:30,408.0
23:45,408.0
