Date,Pm
00:00,-332.0
00:15,-336.0
00:30,-328.0
00:45,-324.0
01:00,-324.0
01:15,-352.0
01:30,-356.0
01:45,-344.0
02:00,-340.0
02:15,-352.0
02:30,-340.0
02:45,-332.0
03:00,-316.0
03:15,-320.0
03:30,-328.0
03:45,-320.0
04:00,-328.0
04:15,-332.0
04:30,-320.0
04:45,-320.0
05:00,-352.0
05:15,-344.0
05:30,-340.0
05:45,-328.0
06:00,-324.0
06:15,-372.0
06:30,-360.0
06:45,-364.0
07:00,-360.0
07:15,-372.0
07:30,-388.0
07:45,-396.0
08:00,-412.0
08:15,-444.0
08:30,-448.0
08:45,-472.0
09:00,-560.0
09:15,-572.0
09:30,-560.0
09:45,-576.0
10:00,-580.0
10:15,-564.0
10:30,-548.0
10:45,-540.0
11:00,-528.0
11:15,-528.0
11:30,-548.0
11:45,-560.0
12:00,-580.0
12:15,-612.0
12:30,-576.0
12:45,-552.0
13:00,-524.0
13:15,-540.0
13:30,-552.0
13:45,-572.0
14:00,-568.0
14:15,-580.0
14:30,-592.0
14:45,-592.0
15:00,-560.0
15:15,-536.0
15:30,-532.0
15:45,-528.0
16:00,-524.0
16:15,-484.0
16:30,-484.0
16:45,-500.0
17:00,-496.0
17:15,-468.0
17:30,-456.0
17:45,-428.0
18:00,-440.0
18:15,-452.0
18:30,-428.0
18:45,-424.0
19:00,-416.0
19:15,-436.0
19:30,-432.0
19:45,-404.0
20:00,-400.0
20:15,-396.0
20:30,-400.0
20:45,-368.0
21:00,-372.0
21:15,-416.0
21:30,-416.0
21:45,-396.0
22:00,-400.0
22:15,-348.0
22:30,-364.0
22:45,-332.0
23:00,-332.0
23:15,-328.0
23:30,-340.0
23:45,-332.0
