Date,Pm
00:00,-304.0
00:15,-320.0
00:30,-316.0
00:45,-320.0
01:00,-312.0
01:15,-312.0
01:30,-320.0
01:45,-288.0
02:00,-272.0
02:15,-272.0
02:30,-268.0
02:45,-272.0
03:00,-268.0
03:15,-272.0
03:30,-272.0
03:45,-268.0
04:00,-260.0
04:15,-276.0
04:30,-268.0
04:45,-272.0
05:00,-264.0
05:15,-264.0
05:30,-276.0
05:45,-264.0
06:00,-264.0
06:15,-260.0
06:30,-264.0
06:45,-252.0
07:00,-244.0
07:15,-228.0
07:30,-232.0
07:45,-224.0
08:00,-192.0
08:15,-208.0
08:30,-232.0
08:45,-188.0
09:00,-204.0
09:15,-188.0
09:30,-204.0
09:45,-192.0
10:00,-220.0
10:15,-252.0
10:30,-192.0
10:45,-224.0
11:00,-260.0
11:15,-248.0
11:30,-276.0
11:45,-264.0
12:00,-264.0
12:15,-252.0
12:30,-268.0
12:45,-260.0
13:00,-228.0
13:15,-248.0
13:30,-256.0
13:45,-264.0
14:00,-232.0
14:15,-252.0
14:30,-240.0
14:45,-196.0
15:00,-212.0
15:15,-244.0
15:30,-240.0
15:45,-212.0
16:00,-268.0
16:15,-264.0
16:30,-256.0
16:45,-276.0
17:00,-272.0
17:15,-260.0
17:30,-264.0
17:45,-248.0
18:00,-248.0
18:15,-240.0
18:30,-240.0
18:45,-228.0
19:00,-244.0
19:15,-244.0
19:30,-216.0
19:45,-268.0
20:00,-280.0
20:15,-276.0
20:30,-276.0
20:45,-276.0
21:00,-296.0
21:15,-288.0
21:30,-300.0
21:45,-288.0
22:00,-304.0
22:15,-292.0
22:30,-312.0
22:45,-296.0
23:00,-304.0
23:15,-296.0
23:30,-328.0
23:45,-344.0
