Time,power
2021-07-01T00:00,144.168
2021-07-01T00:15,146.006
2021-07-01T00:30,146.033
2021-07-01T00:45,106.872
2021-07-01T01:00,68.774
2021-07-01T01:15,57.028
2021-07-01T01:30,58.06
2021-07-01T01:45,56.17
2021-07-01T02:00,100.375
2021-07-01T02:15,56.374
2021-07-01T02:30,56.521
2021-07-01T02:45,56.62
2021-07-01T03:00,93.521
2021-07-01T03:15,56.331
2021-07-01T03:30,58.034
2021-07-01T03:45,83.872
2021-07-01T04:00,63.569
2021-07-01T04:15,57.288
2021-07-01T04:30,55.535
2021-07-01T04:45,91.511
2021-07-01T05:00,58.209
2021-07-01T05:15,57.595
2021-07-01T05:30,57.75
2021-07-01T05:45,111.64
2021-07-01T06:00,150.633
2021-07-01T06:15,143.739
2021-07-01T06:30,197.77
2021-07-01T06:45,191.694
2021-07-01T07:00,2324.764
2021-07-01T07:15,1456.12
2021-07-01T07:30,115.821
2021-07-01T07:45,157.434
2021-07-01T08:00,76.567
2021-07-01T08:15,1768.514
2021-07-01T08:30,1739.087
2021-07-01T08:45,1138.857
2021-07-01T09:00,88.091
2021-07-01T09:15,57.06
2021-07-01T09:30,57.504
2021-07-01T09:45,57.503
2021-07-01T10:00,94.259
2021-07-01T10:15,57.174
2021-07-01T10:30,91.633
2021-07-01T10:45,166.697
2021-07-01T11:00,161.824
2021-07-01T11:15,147.217
2021-07-01T11:30,144.181
2021-07-01T11:45,98.944
2021-07-01T12:00,63.736
2021-07-01T12:15,56.766
2021-07-01T12:30,57.395
2021-07-01T12:45,63.408
2021-07-01T13:00,89.843
2021-07-01T13:15,55.917
2021-07-01T13:30,57.735
2021-07-01T13:45,56.506
2021-07-01T14:00,93.843
2021-07-01T14:15,55.82
2021-07-01T14:30,56.77
2021-07-01T14:45,57.343
2021-07-01T15:00,99.402
2021-07-01T15:15,57.457
2021-07-01T15:30,56.536
2021-07-01T15:45,57.626
2021-07-01T16:00,62.876
2021-07-01T16:15,183.678
2021-07-01T16:30,146.909
2021-07-01T16:45,145.051
2021-07-01T17:00,127.405
2021-07-01T17:15,89.198
2021-07-01T17:30,57.058
2021-07-01T17:45,483.628
2021-07-01T18:00,2126.191
2021-07-01T18:15,634.847
2021-07-01T18:30,230.792
2021-07-01T18:45,207.353
