DateTime,H28
2016-10-06T00:00,116.0
2016-10-06T00:15,852.0
2016-10-06T00:30,680.0
2016-10-06T00:45,88.0
2016-10-06T01:00,92.0
2016-10-06T01:15,188.0
2016-10-06T01:30,1032.0
2016-10-06T01:45,1156.0
2016-10-06T02:00,236.0
2016-10-06T02:15,836.0
2016-10-06T02:30,256.0
2016-10-06T02:45,232.0
2016-10-06T03:00,388.0
2016-10-06T03:15,160.0
2016-10-06T03:30,148.0
2016-10-06T03:45,144.0
2016-10-06T04:00,172.0
2016-10-06T04:15,160.0
2016-10-06T04:30,84.0
2016-10-06T04:45,84.0
2016-10-06T05:00,80.0
2016-10-06T05:15,112.0
2016-10-06T05:30,124.0
2016-10-06T05:45,80.0
2016-10-06T06:00,80.0
2016-10-06T06:15,88.0
2016-10-06T06:30,180.0
2016-10-06T06:45,120.0
2016-10-06T07:00,80.0
2016-10-06T07:15,80.0
2016-10-06T07:30,84.0
2016-10-06T07:45,112.0
2016-10-06T08:00,124.0
2016-10-06T08:15,80.0
2016-10-06T08:30,84.0
2016-10-06T08:45,84.0
2016-10-06T09:00,104.0
2016-10-06T09:15,124.0
2016-10-06T09:30,88.0
2016-10-06T09:45,128.0
2016-10-06T10:00,104.0
2016-10-06T10:15,100.0
2016-10-06T10:30,124.0
2016-10-06T10:45,96.0
2016-10-06T11:00,80.0
2016-10-06T11:15,84.0
2016-10-06T11:30,88.0
2016-10-06T11:45,128.0
2016-10-06T12:00,360.0
2016-10-06T12:15,2040.0
2016-10-06T12:30,268.0
2016-10-06T12:45,904.0
2016-10-06T13:00,320.0
2016-10-06T13:15,252.0
2016-10-06T13:30,516.0
2016-10-06T13:45,1652.0
2016-10-06T14:00,1472.0
2016-10-06T14:15,496.0
2016-10-06T14:30,340.0
2016-10-06T14:45,240.0
2016-10-06T15:00,856.0
2016-10-06T15:15,1840.0
2016-10-06T15:30,492.0
2016-10-06T15:45,224.0
2016-10-06T16:00,164.0
2016-10-06T16:15,200.0
2016-10-06T16:30,112.0
2016-10-06T16:45,168.0
2016-10-06T17:00,108.0
2016-10-06T17:15,1392.0
2016-10-06T17:30,1960.0
2016-10-06T17:45,1552.0
2016-10-06T18:00,188.0
2016-10-06T18:15,124.0
2016-10-06T18:30,128.0
2016-10-06T18:45,76.0
2016-10-06T19:00,124.0
2016-10-06T19:15,128.0
2016-10-06T19:30,96.0
2016-10-06T19:45,120.0
2016-10-06T20:00,80.0
2016-10-06T20:15,108.0
2016-10-06T20:30,132.0
2016-10-06T20:45,100.0
2016-10-06T21:00,112.0
2016-10-06T21:15,76.0
2016-10-06T21:30,80.0
2016-10-06T21:45,160.0
2016-10-06T22:00,108.0
2016-10-06T22:15,80.0
2016-10-06T22:30,124.0
2016-10-06T22:45,80.0
2016-10-06T23:00,116.0
2016-10-06T23:15,160.0
2016-10-06T23:30,148.0
2016-10-06T23:45,164.0
2016-10-07T00:00,216.0
2016-10-07T00:15,416.0
2016-10-07T00:30,1528.0
2016-10-07T00:45,1560.0
2016-10-07T01:00,208.0
2016-10-07T01:15,168.0
2016-10-07T01:30,200.0
2016-10-07T01:45,200.0
2016-10-07T02:00,176.0
2016-10-07T02:15,812.0
2016-10-07T02:30,160.0
2016-10-07T02:45,232.0
2016-10-07T03:00,124.0
2016-10-07T03:15,80.0
2016-10-07T03:30,80.0
2016-10-07T03:45,120.0
2016-10-07T04:00,140.0
2016-10-07T04:15,100.0
2016-10-07T04:30,84.0
2016-10-07T04:45,100.0
2016-10-07T05:00,108.0
2016-10-07T05:15,124.0
2016-10-07T05:30,104.0
2016-10-07T05:45,100.0
2016-10-07T06:00,100.0
2016-10-07T06:15,84.0
2016-10-07T06:30,128.0
2016-10-07T06:45,116.0
2016-10-07T07:00,116.0
2016-10-07T07:15,84.0
2016-10-07T07:30,80.0
2016-10-07T07:45,120.0
2016-10-07T08:00,152.0
2016-10-07T08:15,84.0
2016-10-07T08:30,80.0
2016-10-07T08:45,84.0
2016-10-07T09:00,148.0
2016-10-07T09:15,132.0
2016-10-07T09:30,84.0
2016-10-07T09:45,80.0
2016-10-07T10:00,88.0
2016-10-07T10:15,140.0
2016-10-07T10:30,128.0
2016-10-07T10:45,92.0
2016-10-07T11:00,80.0
2016-10-07T11:15,124.0
2016-10-07T11:30,84.0
2016-10-07T11:45,128.0
2016-10-07T12:00,104.0
2016-10-07T12:15,112.0
2016-10-07T12:30,100.0
2016-10-07T12:45,88.0
2016-10-07T13:00,268.0
2016-10-07T13:15,2012.0
2016-10-07T13:30,1448.0
2016-10-07T13:45,332.0
2016-10-07T14:00,240.0
2016-10-07T14:15,384.0
2016-10-07T14:30,212.0
2016-10-07T14:45,168.0
2016-10-07T15:00,132.0
2016-10-07T15:15,132.0
2016-10-07T15:30,980.0
2016-10-07T15:45,1724.0
2016-10-07T16:00,464.0
2016-10-07T16:15,1648.0
2016-10-07T16:30,456.0
2016-10-07T16:45,108.0
2016-10-07T17:00,160.0
2016-10-07T17:15,112.0
2016-10-07T17:30,92.0
2016-10-07T17:45,112.0
2016-10-07T18:00,80.0
2016-10-07T18:15,148.0
2016-10-07T18:30,120.0
2016-10-07T18:45,80.0
2016-10-07T19:00,112.0
2016-10-07T19:15,80.0
2016-10-07T19:30,128.0
2016-10-07T19:45,132.0
2016-10-07T20:00,92.0
2016-10-07T20:15,108.0
2016-10-07T20:30,84.0
2016-10-07T20:45,88.0
2016-10-07T21:00,148.0
2016-10-07T21:15,108.0
2016-10-07T21:30,104.0
2016-10-07T21:45,100.0
2016-10-07T22:00,80.0
2016-10-07T22:15,112.0
2016-10-07T22:30,164.0
2016-10-07T22:45,80.0
2016-10-07T23:00,84.0
2016-10-07T23:15,112.0
2016-10-07T23:30,88.0
2016-10-07T23:45,124.0
2016-10-08T00:00,104.0
2016-10-08T00:15,116.0
2016-10-08T00:30,84.0
2016-10-08T00:45,80.0
2016-10-08T01:00,108.0
2016-10-08T01:15,272.0
2016-10-08T01:30,224.0
2016-10-08T01:45,324.0
2016-10-08T02:00,168.0
2016-10-08T02:15,232.0
2016-10-08T02:30,208.0
2016-10-08T02:45,180.0
2016-10-08T03:00,144.0
2016-10-08T03:15,120.0
2016-10-08T03:30,88.0
2016-10-08T03:45,124.0
2016-10-08T04:00,108.0
2016-10-08T04:15,92.0
2016-10-08T04:30,112.0
2016-10-08T04:45,80.0
2016-10-08T05:00,116.0
2016-10-08T05:15,120.0
2016-10-08T05:30,132.0
2016-10-08T05:45,80.0
2016-10-08T06:00,84.0
2016-10-08T06:15,96.0
2016-10-08T06:30,140.0
2016-10-08T06:45,128.0
2016-10-08T07:00,80.0
2016-10-08T07:15,80.0
2016-10-08T07:30,84.0
2016-10-08T07:45,156.0
2016-10-08T08:00,128.0
2016-10-08T08:15,80.0
2016-10-08T08:30,80.0
2016-10-08T08:45,84.0
2016-10-08T09:00,136.0
2016-10-08T09:15,124.0
2016-10-08T09:30,96.0
2016-10-08T09:45,80.0
2016-10-08T10:00,108.0
2016-10-08T10:15,96.0
2016-10-08T10:30,116.0
2016-10-08T10:45,116.0
2016-10-08T11:00,84.0
2016-10-08T11:15,120.0
2016-10-08T11:30,80.0
2016-10-08T11:45,96.0
2016-10-08T12:00,120.0
2016-10-08T12:15,140.0
2016-10-08T12:30,2244.0
2016-10-08T12:45,5456.0
2016-10-08T13:00,440.0
2016-10-08T13:15,428.0
2016-10-08T13:30,340.0
2016-10-08T13:45,712.0
2016-10-08T14:00,2408.0
2016-10-08T14:15,2832.0
2016-10-08T14:30,448.0
2016-10-08T14:45,256.0
2016-10-08T15:00,208.0
2016-10-08T15:15,84.0
2016-10-08T15:30,804.0
2016-10-08T15:45,1492.0
2016-10-08T16:00,1576.0
2016-10-08T16:15,1548.0
2016-10-08T16:30,1480.0
2016-10-08T16:45,92.0
2016-10-08T17:00,156.0
2016-10-08T17:15,100.0
2016-10-08T17:30,108.0
2016-10-08T17:45,84.0
2016-10-08T18:00,108.0
2016-10-08T18:15,124.0
2016-10-08T18:30,144.0
2016-10-08T18:45,80.0
2016-10-08T19:00,108.0
2016-10-08T19:15,80.0
2016-10-08T19:30,140.0
2016-10-08T19:45,124.0
2016-10-08T20:00,108.0
2016-10-08T20:15,88.0
2016-10-08T20:30,84.0
2016-10-08T20:45,132.0
2016-10-08T21:00,172.0
