Date,Pm
00:00,-44.0
00:15,-48.0
00:30,-48.0
00:45,-44.0
01:00,-48.0
01:15,-48.0
01:30,-44.0
01:45,-44.0
02:00,-44.0
02:15,-40.0
02:30,-44.0
02:45,-44.0
03:00,-44.0
03:15,-44.0
03:30,-44.0
03:45,-44.0
04:00,-44.0
04:15,-44.0
04:30,-44.0
04:45,-40.0
05:00,-44.0
05:15,-40.0
05:30,-48.0
05:45,-48.0
06:00,-44.0
06:15,-40.0
06:30,-44.0
06:45,-44.0
07:00,-44.0
07:15,-44.0
07:30,-44.0
07:45,-44.0
08:00,-48.0
08:15,-44.0
08:30,-44.0
08:45,-48.0
09:00,-44.0
09:15,-44.0
09:30,-44.0
09:45,-48.0
10:00,-48.0
10:15,-48.0
10:30,-52.0
10:45,-48.0
11:00,-44.0
11:15,-44.0
11:30,-44.0
11:45,-44.0
12:00,-48.0
12:15,-48.0
12:30,-40.0
12:45,-48.0
13:00,-48.0
13:15,-48.0
13:30,-48.0
13:45,-48.0
14:00,-56.0
14:15,-56.0
14:30,-52.0
14:45,-52.0
15:00,-52.0
15:15,-56.0
15:30,-44.0
15:45,-52.0
16:00,-48.0
16:15,-52.0
16:30,-48.0
16:45,-48.0
17:00,-48.0
17:15,-48.0
17:30,-44.0
17:45,-44.0
18:00,-44.0
18:15,-48.0
18:30,-44.0
18:45,-48.0
19:00,-52.0
19:15,-48.0
19:30,-48.0
19:45,-52.0
20:00,-56.0
20:15,-48.0
20:30,-56.0
20:45,-56.0
21:00,-60.0
21:15,-52.0
21:30,-56.0
21:45,-56.0
22:00,-60.0
22:15,-52.0
22:30,-52.0
22:45,-60.0
23:00,-52.0
23:15,-52.0
23:30,-56.0
23:45,-48.0
