Date,Pm
00:00,-40.0
00:15,-40.0
00:30,-40.0
00:45,36.0
01:00,52.0
01:15,56.0
01:30,44.0
01:45,40.0
02:00,36.0
02:15,36.0
02:30,36.0
02:45,36.0
03:00,36.0
03:15,24.0
03:30,28.0
03:45,28.0
04:00,56.0
04:15,48.0
04:30,32.0
04:45,24.0
05:00,-52.0
05:15,-56.0
05:30,-56.0
05:45,-56.0
06:00,-52.0
06:15,-64.0
06:30,-68.0
06:45,-64.0
07:00,-64.0
07:15,-68.0
07:30,-72.0
07:45,-72.0
08:00,0.0
08:15,8.0
08:30,4.0
08:45,-64.0
09:00,-80.0
09:15,-76.0
09:30,-84.0
09:45,-80.0
10:00,-88.0
10:15,-80.0
10:30,-84.0
10:45,-80.0
11:00,-80.0
11:15,-72.0
11:30,-72.0
11:45,-72.0
12:00,-72.0
12:15,-76.0
12:30,-72.0
12:45,-32.0
13:00,8.0
13:15,-36.0
13:30,-60.0
13:45,-64.0
14:00,-64.0
14:15,-60.0
14:30,-68.0
14:45,-64.0
15:00,-64.0
15:15,-60.0
15:30,-64.0
15:45,-60.0
16:00,-32.0
16:15,16.0
16:30,20.0
16:45,28.0
17:00,28.0
17:15,16.0
17:30,4.0
17:45,16.0
18:00,36.0
18:15,60.0
18:30,72.0
18:45,72.0
19:00,68.0
19:15,64.0
19:30,64.0
19:45,64.0
20:00,68.0
20:15,72.0
20:30,72.0
20:45,76.0
21:00,64.0
21:15,52.0
21:30,28.0
21:45,20.0
22:00,20.0
22:15,20.0
22:30,32.0
22:45,32.0
23:00,28.0
23:15,16.0
23:30,-36.0
23:45,-40.0
