Date,Pm
00:00,-188.0
00:15,-172.0
00:30,-172.0
00:45,-172.0
01:00,-172.0
01:15,-168.0
01:30,-172.0
01:45,-164.0
02:00,-172.0
02:15,-168.0
02:30,-168.0
02:45,-168.0
03:00,-172.0
03:15,-168.0
03:30,-172.0
03:45,-172.0
04:00,-164.0
04:15,-172.0
04:30,-168.0
04:45,-176.0
05:00,-164.0
05:15,-168.0
05:30,-172.0
05:45,-172.0
06:00,-168.0
06:15,-172.0
06:30,-172.0
06:45,-180.0
07:00,-180.0
07:15,-176.0
07:30,-176.0
07:45,-180.0
08:00,-184.0
08:15,-192.0
08:30,-200.0
08:45,-200.0
09:00,-204.0
09:15,-204.0
09:30,-212.0
09:45,-212.0
10:00,-208.0
10:15,-216.0
10:30,-212.0
10:45,-216.0
11:00,-204.0
11:15,-216.0
11:30,-212.0
11:45,-204.0
12:00,-204.0
12:15,-200.0
12:30,-204.0
12:45,-208.0
13:00,-212.0
13:15,-204.0
13:30,-204.0
13:45,-204.0
14:00,-200.0
14:15,-204.0
14:30,-208.0
14:45,-212.0
15:00,-208.0
15:15,-208.0
15:30,-204.0
15:45,-216.0
16:00,-204.0
16:15,-204.0
16:30,-196.0
16:45,-204.0
17:00,-208.0
17:15,-208.0
17:30,-200.0
17:45,-208.0
18:00,-208.0
18:15,-200.0
18:30,-200.0
18:45,-204.0
19:00,-204.0
19:15,-204.0
19:30,-208.0
19:45,-196.0
20:00,-204.0
20:15,-200.0
20:30,-204.0
20:45,-200.0
21:00,-200.0
21:15,-200.0
21:30,-196.0
21:45,-196.0
22:00,-196.0
22:15,-196.0
22:30,-200.0
22:45,-196.0
23:00,-184.0
23:15,-192.0
23:30,-192.0
23:45,-188.0
