Date,Pm
00:00,-292.0
00:15,-276.0
00:30,-292.0
00:45,-276.0
01:00,-272.0
01:15,-292.0
01:30,-264.0
01:45,-292.0
02:00,-264.0
02:15,-288.0
02:30,-272.0
02:45,-276.0
03:00,-280.0
03:15,-272.0
03:30,-284.0
03:45,-268.0
04:00,-284.0
04:15,-276.0
04:30,-272.0
04:45,-284.0
05:00,-272.0
05:15,-284.0
05:30,-276.0
05:45,-288.0
06:00,-276.0
06:15,-280.0
06:30,-276.0
06:45,-284.0
07:00,-284.0
07:15,-276.0
07:30,-280.0
07:45,-260.0
08:00,-268.0
08:15,-228.0
08:30,-232.0
08:45,-204.0
09:00,-184.0
09:15,-164.0
09:30,-144.0
09:45,-132.0
10:00,-116.0
10:15,-100.0
10:30,-88.0
10:45,-48.0
11:00,-96.0
11:15,-108.0
11:30,-28.0
11:45,-4.0
12:00,-68.0
12:15,-52.0
12:30,-64.0
12:45,-24.0
13:00,-40.0
13:15,-136.0
13:30,-140.0
13:45,-68.0
14:00,4.0
14:15,-68.0
14:30,-168.0
14:45,-248.0
15:00,-172.0
15:15,-104.0
15:30,-44.0
15:45,-212.0
16:00,-140.0
16:15,-88.0
16:30,-92.0
16:45,-144.0
17:00,-200.0
17:15,-172.0
17:30,-136.0
17:45,-188.0
18:00,-152.0
18:15,-148.0
18:30,-204.0
18:45,-220.0
19:00,-212.0
19:15,-240.0
19:30,-256.0
19:45,-256.0
20:00,-264.0
20:15,-260.0
20:30,-272.0
20:45,-272.0
21:00,-284.0
21:15,-268.0
21:30,-280.0
21:45,-264.0
22:00,-284.0
22:15,-272.0
22:30,-276.0
22:45,-268.0
23:00,-276.0
23:15,-280.0
23:30,-272.0
23:45,-276.0
