Date,Pm
00:00,-24.0
00:15,-24.0
00:30,-28.0
00:45,-24.0
01:00,-28.0
01:15,-24.0
01:30,-28.0
01:45,-24.0
02:00,-28.0
02:15,-28.0
02:30,-24.0
02:45,-28.0
03:00,-24.0
03:15,-28.0
03:30,-24.0
03:45,-24.0
04:00,-28.0
04:15,-24.0
04:30,-28.0
04:45,-28.0
05:00,-28.0
05:15,-24.0
05:30,-28.0
05:45,-28.0
06:00,-24.0
06:15,-28.0
06:30,-24.0
06:45,-28.0
07:00,-28.0
07:15,-24.0
07:30,-28.0
07:45,-24.0
08:00,-24.0
08:15,-28.0
08:30,-24.0
08:45,-24.0
09:00,-28.0
09:15,-24.0
09:30,-24.0
09:45,-24.0
10:00,-24.0
10:15,-24.0
10:30,-24.0
10:45,-20.0
11:00,-24.0
11:15,-24.0
11:30,-24.0
11:45,-24.0
12:00,-24.0
12:15,-24.0
12:30,-24.0
12:45,-24.0
13:00,-20.0
13:15,-24.0
13:30,-20.0
13:45,-24.0
14:00,-20.0
14:15,-20.0
14:30,-24.0
14:45,-24.0
15:00,-24.0
15:15,-24.0
15:30,-20.0
15:45,-20.0
16:00,-24.0
16:15,-20.0
16:30,-20.0
16:45,-24.0
17:00,-24.0
17:15,-20.0
17:30,-24.0
17:45,-20.0
18:00,-24.0
18:15,-20.0
18:30,-20.0
18:45,-24.0
19:00,-20.0
19:15,-24.0
19:30,-24.0
19:45,-20.0
20:00,-24.0
20:15,-24.0
20:30,-20.0
20:45,-24.0
21:00,-24.0
21:15,-24.0
21:30,-24.0
21:45,-24.0
22:00,-28.0
22:15,-24.0
22:30,-24.0
22:45,-28.0
23:00,-24.0
23:15,-24.0
23:30,-28.0
23:45,-24.0
