Date,Pm
00:00,-528.0
00:15,-484.0
00:30,-472.0
00:45,-488.0
01:00,-540.0
01:15,-520.0
01:30,-504.0
01:45,-480.0
02:00,-488.0
02:15,-484.0
02:30,-540.0
02:45,-528.0
03:00,-512.0
03:15,-468.0
03:30,-488.0
03:45,-496.0
04:00,-536.0
04:15,-520.0
04:30,-508.0
04:45,-480.0
05:00,-488.0
05:15,-528.0
05:30,-544.0
05:45,-532.0
06:00,-480.0
06:15,-484.0
06:30,-476.0
06:45,-564.0
07:00,-548.0
07:15,-548.0
07:30,-496.0
07:45,-508.0
08:00,-528.0
08:15,-548.0
08:30,-556.0
08:45,-520.0
09:00,-532.0
09:15,-532.0
09:30,-580.0
09:45,-580.0
10:00,-568.0
10:15,-536.0
10:30,-520.0
10:45,-528.0
11:00,-584.0
11:15,-568.0
11:30,-580.0
11:45,-524.0
12:00,-524.0
12:15,-532.0
12:30,-596.0
12:45,-572.0
13:00,-576.0
13:15,-528.0
13:30,-544.0
13:45,-524.0
14:00,-592.0
14:15,-576.0
14:30,-580.0
14:45,-532.0
15:00,-528.0
15:15,-548.0
15:30,-580.0
15:45,-564.0
16:00,-544.0
16:15,-532.0
16:30,-520.0
16:45,-552.0
17:00,-588.0
17:15,-568.0
17:30,-548.0
17:45,-512.0
18:00,-528.0
18:15,-548.0
18:30,-540.0
18:45,-524.0
19:00,-492.0
19:15,-480.0
19:30,-484.0
19:45,-544.0
20:00,-532.0
20:15,-504.0
20:30,-476.0
20:45,-488.0
21:00,-492.0
21:15,-532.0
21:30,-528.0
21:45,-496.0
22:00,-476.0
22:15,-484.0
22:30,-512.0
22:45,-524.0
23:00,-520.0
23:15,-492.0
23:30,-468.0
23:45,-468.0
