Date,Pm
00:00,440.0
00:15,428.0
00:30,436.0
00:45,440.0
01:00,436.0
01:15,436.0
01:30,432.0
01:45,436.0
02:00,452.0
02:15,448.0
02:30,440.0
02:45,440.0
03:00,436.0
03:15,444.0
03:30,440.0
03:45,432.0
04:00,440.0
04:15,436.0
04:30,432.0
04:45,432.0
05:00,440.0
05:15,440.0
05:30,444.0
05:45,448.0
06:00,432.0
06:15,448.0
06:30,436.0
06:45,436.0
07:00,436.0
07:15,444.0
07:30,448.0
07:45,444.0
08:00,452.0
08:15,424.0
08:30,428.0
08:45,416.0
09:00,412.0
09:15,392.0
09:30,396.0
09:45,380.0
10:00,380.0
10:15,356.0
10:30,356.0
10:45,348.0
11:00,352.0
11:15,360.0
11:30,336.0
11:45,336.0
12:00,364.0
12:15,360.0
12:30,340.0
12:45,340.0
13:00,340.0
13:15,368.0
13:30,372.0
13:45,344.0
14:00,332.0
14:15,344.0
14:30,376.0
14:45,416.0
15:00,388.0
15:15,372.0
15:30,356.0
15:45,388.0
16:00,372.0
16:15,340.0
16:30,368.0
16:45,372.0
17:00,384.0
17:15,388.0
17:30,372.0
17:45,392.0
18:00,372.0
18:15,364.0
18:30,380.0
18:45,392.0
19:00,384.0
19:15,396.0
19:30,404.0
19:45,400.0
20:00,384.0
20:15,404.0
20:30,412.0
20:45,412.0
21:00,424.0
21:15,444.0
21:30,456.0
21:45,456.0
22:00,452.0
22:15,448.0
22:30,448.0
22:45,448.0
23:00,444.0
23:15,452.0
23:30,432.0
23:45,428.0
