Time,power
2021-07-01T00:00,112.337
2021-07-01T00:15,76.489
2021-07-01T00:30,140.405
2021-07-01T00:45,88.035
2021-07-01T01:00,107.577
2021-07-01T01:15,79.686
2021-07-01T01:30,101.58
2021-07-01T01:45,129.621
2021-07-01T02:00,83.458
2021-07-01T02:15,104.299
2021-07-01T02:30,74.975
2021-07-01T02:45,151.784
2021-07-01T03:00,75.974
2021-07-01T03:15,112.629
2021-07-01T03:30,73.585
2021-07-01T03:45,149.453
2021-07-01T04:00,75.021
2021-07-01T04:15,112.46
2021-07-01T04:30,75.879
2021-07-01T04:45,134.707
2021-07-01T05:00,95.348
2021-07-01T05:15,98.367
2021-07-01T05:30,132.548
2021-07-01T05:45,137.196
2021-07-01T06:00,138.356
2021-07-01T06:15,98.269
2021-07-01T06:30,137.181
2021-07-01T06:45,129.221
2021-07-01T07:00,137.578
2021-07-01T07:15,76.881
2021-07-01T07:30,2108.72
2021-07-01T07:45,1473.425
2021-07-01T08:00,101.328
2021-07-01T08:15,88.855
2021-07-01T08:30,86.329
2021-07-01T08:45,484.659
2021-07-01T09:00,2286.833
2021-07-01T09:15,1765.184
2021-07-01T09:30,209.304
2021-07-01T09:45,1616.577
2021-07-01T10:00,2168.491
2021-07-01T10:15,270.176
2021-07-01T10:30,322.866
2021-07-01T10:45,242.364
2021-07-01T11:00,228.893
2021-07-01T11:15,185.193
2021-07-01T11:30,205.215
2021-07-01T11:45,119.059
2021-07-01T12:00,144.421
2021-07-01T12:15,862.663
2021-07-01T12:30,2050.087
2021-07-01T12:45,1047.56
2021-07-01T13:00,124.826
2021-07-01T13:15,106.489
2021-07-01T13:30,124.34
2021-07-01T13:45,142.848
2021-07-01T14:00,145.075
2021-07-01T14:15,641.196
2021-07-01T14:30,2141.941
2021-07-01T14:45,184.052
2021-07-01T15:00,218.549
2021-07-01T15:15,253.103
2021-07-01T15:30,182.009
2021-07-01T15:45,244.753
2021-07-01T16:00,226.125
2021-07-01T16:15,192.889
2021-07-01T16:30,220.772
2021-07-01T16:45,765.139
2021-07-01T17:00,863.653
2021-07-01T17:15,1050.533
2021-07-01T17:30,2020.51
2021-07-01T17:45,1383.353
2021-07-01T18:00,1373.59
2021-07-01T18:15,319.266
2021-07-01T18:30,206.1
2021-07-01T18:45,1009.468
2021-07-01T19:00,1455.073
2021-07-01T19:15,654.403
2021-07-01T19:30,621.815
2021-07-01T19:45,650.701
2021-07-01T20:00,683.04
2021-07-01T20:15,630.944
2021-07-01T20:30,645.697
2021-07-01T20:45,608.559
2021-07-01T21:00,619.137
2021-07-01T21:15,301.283
2021-07-01T21:30,176.819
2021-07-01T21:45,159.41
2021-07-01T22:00,201.526
2021-07-01T22:15,166.459
2021-07-01T22:30,185.646
2021-07-01T22:45,146.21
2021-07-01T23:00,221.656
2021-07-01T23:15,150.263
2021-07-01T23:30,166.136
2021-07-01T23:45,111.852
2021-07-02T00:00,107.449
2021-07-02T00:15,129.974
2021-07-02T00:30,104.451
2021-07-02T00:45,83.303
2021-07-02T01:00,99.263
2021-07-02T01:15,90.937
2021-07-02T01:30,127.834
2021-07-02T01:45,96.04
2021-07-02T02:00,83.858
2021-07-02T02:15,105.05
2021-07-02T02:30,113.317
2021-07-02T02:45,109.309
2021-07-02T03:00,76.138
2021-07-02T03:15,112.362
2021-07-02T03:30,113.195
2021-07-02T03:45,112.505
2021-07-02T04:00,76.503
2021-07-02T04:15,111.125
2021-07-02T04:30,117.23
2021-07-02T04:45,114.294
2021-07-02T05:00,74.845
2021-07-02T05:15,124.418
2021-07-02T05:30,200.407
2021-07-02T05:45,216.771
2021-07-02T06:00,182.688
2021-07-02T06:15,1584.54
2021-07-02T06:30,1812.455
2021-07-02T06:45,1374.662
2021-07-02T07:00,112.635
2021-07-02T07:15,75.987
2021-07-02T07:30,112.666
2021-07-02T07:45,112.754
2021-07-02T08:00,118.399
2021-07-02T08:15,76.697
2021-07-02T08:30,113.591
2021-07-02T08:45,109.059
2021-07-02T09:00,112.045
2021-07-02T09:15,76.203
2021-07-02T09:30,1222.948
2021-07-02T09:45,1805.555
2021-07-02T10:00,2195.313
2021-07-02T10:15,1572.615
2021-07-02T10:30,1149.165
2021-07-02T10:45,2573.957
2021-07-02T11:00,1008.435
2021-07-02T11:15,522.315
2021-07-02T11:30,531.563
2021-07-02T11:45,2158.768
2021-07-02T12:00,234.297
2021-07-02T12:15,116.607
2021-07-02T12:30,76.156
2021-07-02T12:45,153.703
2021-07-02T13:00,78.265
2021-07-02T13:15,1166.855
2021-07-02T13:30,1164.337
2021-07-02T13:45,1201.314
