Time,power
2021-07-01T00:00,455.432
2021-07-01T00:15,408.643
2021-07-01T00:30,698.704
2021-07-01T00:45,368.827
2021-07-01T01:00,456.91
2021-07-01T01:15,278.278
2021-07-01T01:30,364.875
2021-07-01T01:45,699.256
2021-07-01T02:00,616.174
2021-07-01T02:15,714.3
2021-07-01T02:30,468.926
2021-07-01T02:45,333.325
2021-07-01T03:00,318.987
2021-07-01T03:15,340.323
2021-07-01T03:30,335.917
2021-07-01T03:45,289.56
2021-07-01T04:00,572.179
2021-07-01T04:15,827.95
2021-07-01T04:30,804.582
2021-07-01T04:45,506.922
2021-07-01T05:00,1177.734
2021-07-01T05:15,2465.002
2021-07-01T05:30,1896.142
2021-07-01T05:45,210.222
2021-07-01T06:00,252.963
2021-07-01T06:15,2990.509
2021-07-01T06:30,825.678
2021-07-01T06:45,1594.673
2021-07-01T07:00,429.031
2021-07-01T07:15,928.442
2021-07-01T07:30,2166.7
2021-07-01T07:45,1006.274
2021-07-01T08:00,623.615
2021-07-01T08:15,271.737
2021-07-01T08:30,1366.096
2021-07-01T08:45,3181.472
2021-07-01T09:00,1952.087
2021-07-01T09:15,1598.972
2021-07-01T09:30,701.887
2021-07-01T09:45,539.515
2021-07-01T10:00,584.019
2021-07-01T10:15,2171.456
2021-07-01T10:30,899.277
2021-07-01T10:45,696.774
2021-07-01T11:00,713.821
2021-07-01T11:15,1653.01
2021-07-01T11:30,1775.06
2021-07-01T11:45,1537.269
2021-07-01T12:00,5047.194
2021-07-01T12:15,4490.33
2021-07-01T12:30,3080.275
2021-07-01T12:45,2795.839
2021-07-01T13:00,2642.717
2021-07-01T13:15,3556.129
2021-07-01T13:30,2670.355
2021-07-01T13:45,2080.935
2021-07-01T14:00,214.584
2021-07-01T14:15,1113.704
2021-07-01T14:30,1355.33
2021-07-01T14:45,705.489
2021-07-01T15:00,668.159
2021-07-01T15:15,742.893
2021-07-01T15:30,684.24
2021-07-01T15:45,711.022
2021-07-01T16:00,689.721
2021-07-01T16:15,698.214
2021-07-01T16:30,404.246
2021-07-01T16:45,4155.988
2021-07-01T17:00,5038.251
2021-07-01T17:15,808.618
2021-07-01T17:30,7769.346
2021-07-01T17:45,1084.548
2021-07-01T18:00,4474.02
2021-07-01T18:15,5400.528
2021-07-01T18:30,186.018
2021-07-01T18:45,222.839
2021-07-01T19:00,2274.788
2021-07-01T19:15,2188.043
2021-07-01T19:30,1317.905
2021-07-01T19:45,984.514
2021-07-01T20:00,2794.45
2021-07-01T20:15,804.675
2021-07-01T20:30,527.908
2021-07-01T20:45,485.355
2021-07-01T21:00,550.71
2021-07-01T21:15,860.602
2021-07-01T21:30,2247.579
2021-07-01T21:45,486.798
2021-07-01T22:00,466.453
2021-07-01T22:15,492.299
2021-07-01T22:30,548.127
2021-07-01T22:45,419.147
2021-07-01T23:00,301.327
2021-07-01T23:15,263.372
2021-07-01T23:30,160.895
2021-07-01T23:45,130.76
2021-07-02T00:00,115.522
2021-07-02T00:15,96.134
2021-07-02T00:30,168.325
2021-07-02T00:45,74.825
2021-07-02T01:00,109.762
2021-07-02T01:15,172.674
2021-07-02T01:30,71.879
2021-07-02T01:45,103.111
2021-07-02T02:00,153.385
2021-07-02T02:15,75.086
2021-07-02T02:30,134.556
2021-07-02T02:45,101.976
2021-07-02T03:00,110.028
2021-07-02T03:15,209.467
2021-07-02T03:30,243.301
2021-07-02T03:45,389.073
2021-07-02T04:00,306.338
2021-07-02T04:15,389.54
2021-07-02T04:30,349.633
2021-07-02T04:45,214.812
2021-07-02T05:00,193.772
2021-07-02T05:15,140.895
2021-07-02T05:30,1267.522
2021-07-02T05:45,298.79
2021-07-02T06:00,349.578
2021-07-02T06:15,320.902
2021-07-02T06:30,2741.313
2021-07-02T06:45,335.796
2021-07-02T07:00,1153.816
2021-07-02T07:15,196.526
2021-07-02T07:30,2504.59
2021-07-02T07:45,1413.257
2021-07-02T08:00,978.293
2021-07-02T08:15,963.353
2021-07-02T08:30,248.464
2021-07-02T08:45,482.699
2021-07-02T09:00,666.032
2021-07-02T09:15,796.431
2021-07-02T09:30,1812.823
2021-07-02T09:45,1318.698
2021-07-02T10:00,1458.968
2021-07-02T10:15,1011.906
2021-07-02T10:30,2978.059
2021-07-02T10:45,5404.246
2021-07-02T11:00,2562.71
2021-07-02T11:15,1718.115
2021-07-02T11:30,1658.182
2021-07-02T11:45,1783.605
2021-07-02T12:00,1355.401
2021-07-02T12:15,3368.218
2021-07-02T12:30,3220.135
2021-07-02T12:45,3025.789
2021-07-02T13:00,2807.849
2021-07-02T13:15,2552.77
2021-07-02T13:30,2680.193
2021-07-02T13:45,2727.931
2021-07-02T14:00,2872.588
2021-07-02T14:15,1290.303
2021-07-02T14:30,1314.581
2021-07-02T14:45,1185.352
2021-07-02T15:00,319.328
2021-07-02T15:15,337.975
2021-07-02T15:30,310.586
2021-07-02T15:45,536.384
2021-07-02T16:00,1297.195
2021-07-02T16:15,2627.483
2021-07-02T16:30,357.49
2021-07-02T16:45,313.165
2021-07-02T17:00,331.477
2021-07-02T17:15,358.045
2021-07-02T17:30,375.345
2021-07-02T17:45,523.277
2021-07-02T18:00,684.05
2021-07-02T18:15,622.077
2021-07-02T18:30,465.59
2021-07-02T18:45,1146.383
2021-07-02T19:00,2628.127
2021-07-02T19:15,1492.6
2021-07-02T19:30,1270.235
2021-07-02T19:45,1385.078
2021-07-02T20:00,389.248
2021-07-02T20:15,309.168
2021-07-02T20:30,354.033
2021-07-02T20:45,1845.631
2021-07-02T21:00,222.698
2021-07-02T21:15,1574.655
2021-07-02T21:30,882.651
2021-07-02T21:45,479.683
2021-07-02T22:00,340.505
2021-07-02T22:15,304.529
2021-07-02T22:30,521.428
2021-07-02T22:45,515.355
2021-07-02T23:00,272.916
2021-07-02T23:15,375.236
2021-07-02T23:30,277.504
2021-07-02T23:45,191.169
2021-07-03T00:00,100.304
2021-07-03T00:15,131.582
2021-07-03T00:30,83.1
2021-07-03T00:45,171.466
2021-07-03T01:00,188.511
2021-07-03T01:15,229.472
2021-07-03T01:30,181.21
2021-07-03T01:45,215.622
2021-07-03T02:00,95.014
2021-07-03T02:15,131.95
2021-07-03T02:30,94.128
2021-07-03T02:45,138.4
2021-07-03T03:00,121.676
2021-07-03T03:15,112.425
2021-07-03T03:30,123.827
2021-07-03T03:45,110.821
2021-07-03T04:00,101.731
2021-07-03T04:15,146.165
2021-07-03T04:30,161.985
2021-07-03T04:45,328.011
2021-07-03T05:00,286.548
2021-07-03T05:15,274.6
2021-07-03T05:30,295.484
2021-07-03T05:45,504.941
2021-07-03T06:00,3311.642
2021-07-03T06:15,345.89
2021-07-03T06:30,1568.111
2021-07-03T06:45,242.647
2021-07-03T07:00,161.802
2021-07-03T07:15,242.358
2021-07-03T07:30,1554.511
2021-07-03T07:45,1648.286
2021-07-03T08:00,1132.428
2021-07-03T08:15,800.514
2021-07-03T08:30,235.993
2021-07-03T08:45,2291.605
2021-07-03T09:00,2068.105
2021-07-03T09:15,3254.075
2021-07-03T09:30,1362.951
2021-07-03T09:45,1537.584
2021-07-03T10:00,2413.258
2021-07-03T10:15,1039.187
2021-07-03T10:30,2119.934
2021-07-03T10:45,1810.335
2021-07-03T11:00,1634.975
2021-07-03T11:15,2691.171
2021-07-03T11:30,4282.218
2021-07-03T11:45,3545.009
2021-07-03T12:00,3571.716
2021-07-03T12:15,3730.779
2021-07-03T12:30,3366.31
2021-07-03T12:45,2696.142
2021-07-03T13:00,2775.168
2021-07-03T13:15,915.822
2021-07-03T13:30,2307.134
2021-07-03T13:45,1403.554
2021-07-03T14:00,1804.721
2021-07-03T14:15,1839.541
2021-07-03T14:30,731.591
2021-07-03T14:45,817.496
2021-07-03T15:00,888.303
2021-07-03T15:15,881.601
2021-07-03T15:30,859.576
2021-07-03T15:45,658.264
2021-07-03T16:00,791.093
2021-07-03T16:15,7334.561
2021-07-03T16:30,1220.647
2021-07-03T16:45,4445.141
2021-07-03T17:00,4787.714
2021-07-03T17:15,1428.659
2021-07-03T17:30,7595.99
2021-07-03T17:45,1334.625
2021-07-03T18:00,1036.253
2021-07-03T18:15,2739.976
2021-07-03T18:30,764.019
2021-07-03T18:45,655.881
2021-07-03T19:00,1071.943
2021-07-03T19:15,1803.034
2021-07-03T19:30,1763.391
2021-07-03T19:45,3156.517
2021-07-03T20:00,480.966
2021-07-03T20:15,279.887
2021-07-03T20:30,316.058
2021-07-03T20:45,1194.841
2021-07-03T21:00,631.413
2021-07-03T21:15,569.915
2021-07-03T21:30,1440.003
2021-07-03T21:45,1325.945
2021-07-03T22:00,659.956
2021-07-03T22:15,541.218
2021-07-03T22:30,559.386
2021-07-03T22:45,309.978
2021-07-03T23:00,175.582
2021-07-03T23:15,229.991
2021-07-03T23:30,185.71
2021-07-03T23:45,70.917
2021-07-04T00:00,138.75
2021-07-04T00:15,131.234
2021-07-04T00:30,72.144
2021-07-04T00:45,172.459
2021-07-04T01:00,75.553
2021-07-04T01:15,145.545
2021-07-04T01:30,119.671
2021-07-04T01:45,72.711
2021-07-04T02:00,157.222
2021-07-04T02:15,126.124
2021-07-04T02:30,69.443
2021-07-04T02:45,161.4
2021-07-04T03:00,98.207
2021-07-04T03:15,176.838
2021-07-04T03:30,214.986
2021-07-04T03:45,209.225
2021-07-04T04:00,187.806
2021-07-04T04:15,174.348
2021-07-04T04:30,859.415
2021-07-04T04:45,173.327
2021-07-04T05:00,88.816
2021-07-04T05:15,156.682
2021-07-04T05:30,80.235
2021-07-04T05:45,153.549
2021-07-04T06:00,111.143
2021-07-04T06:15,3038.657
2021-07-04T06:30,711.542
2021-07-04T06:45,1949.629
2021-07-04T07:00,323.714
2021-07-04T07:15,380.962
2021-07-04T07:30,2246.851
2021-07-04T07:45,3907.044
2021-07-04T08:00,1605.99
2021-07-04T08:15,1165.556
2021-07-04T08:30,659.755
2021-07-04T08:45,4843.315
2021-07-04T09:00,2618.238
