DateTime,H2
2016-10-06T00:00,0.0
2016-10-06T00:15,0.0
2016-10-06T00:30,0.0
2016-10-06T00:45,0.0
2016-10-06T01:00,0.0
2016-10-06T01:15,0.0
2016-10-06T01:30,0.0
2016-10-06T01:45,0.0
2016-10-06T02:00,0.0
2016-10-06T02:15,0.0
2016-10-06T02:30,0.0
2016-10-06T02:45,0.0
2016-10-06T03:00,0.0
2016-10-06T03:15,0.0
2016-10-06T03:30,0.0
2016-10-06T03:45,0.0
2016-10-06T04:00,0.0
2016-10-06T04:15,0.0
2016-10-06T04:30,0.0
2016-10-06T04:45,0.0
2016-10-06T05:00,0.0
2016-10-06T05:15,0.0
2016-10-06T05:30,0.0
2016-10-06T05:45,0.0
2016-10-06T06:00,0.0
2016-10-06T06:15,0.0
2016-10-06T06:30,0.0
2016-10-06T06:45,0.0
2016-10-06T07:00,0.0
2016-10-06T07:15,0.0
2016-10-06T07:30,0.0
2016-10-06T07:45,0.0
2016-10-06T08:00,0.0
2016-10-06T08:15,0.0
2016-10-06T08:30,0.0
2016-10-06T08:45,0.0
2016-10-06T09:00,0.0
2016-10-06T09:15,0.0
2016-10-06T09:30,0.0
2016-10-06T09:45,0.0
2016-10-06T10:00,0.0
2016-10-06T10:15,16.0
2016-10-06T10:30,36.0
2016-10-06T10:45,56.0
2016-10-06T11:00,84.0
2016-10-06T11:15,136.0
2016-10-06T11:30,432.0
2016-10-06T11:45,708.0
2016-10-06T12:00,576.0
2016-10-06T12:15,924.0
2016-10-06T12:30,1032.0
2016-10-06T12:45,1012.0
2016-10-06T13:00,1084.0
2016-10-06T13:15,1144.0
2016-10-06T13:30,1180.0
2016-10-06T13:45,1224.0
2016-10-06T14:00,1292.0
2016-10-06T14:15,1244.0
2016-10-06T14:30,1292.0
2016-10-06T14:45,1296.0
2016-10-06T15:00,1304.0
2016-10-06T15:15,1304.0
2016-10-06T15:30,1000.0
2016-10-06T15:45,452.0
2016-10-06T16:00,400.0
2016-10-06T16:15,668.0
2016-10-06T16:30,1032.0
2016-10-06T16:45,740.0
2016-10-06T17:00,380.0
2016-10-06T17:15,400.0
2016-10-06T17:30,224.0
2016-10-06T17:45,280.0
2016-10-06T18:00,288.0
2016-10-06T18:15,264.0
2016-10-06T18:30,204.0
2016-10-06T18:45,208.0
2016-10-06T19:00,144.0
2016-10-06T19:15,104.0
2016-10-06T19:30,72.0
2016-10-06T19:45,44.0
2016-10-06T20:00,28.0
2016-10-06T20:15,0.0
2016-10-06T20:30,16.0
2016-10-06T20:45,0.0
2016-10-06T21:00,0.0
2016-10-06T21:15,0.0
2016-10-06T21:30,0.0
2016-10-06T21:45,0.0
2016-10-06T22:00,0.0
2016-10-06T22:15,0.0
2016-10-06T22:30,0.0
2016-10-06T22:45,0.0
2016-10-06T23:00,0.0
2016-10-06T23:15,0.0
2016-10-06T23:30,0.0
2016-10-06T23:45,0.0
2016-10-07T00:00,0.0
2016-10-07T00:15,0.0
2016-10-07T00:30,0.0
2016-10-07T00:45,0.0
2016-10-07T01:00,0.0
2016-10-07T01:15,0.0
2016-10-07T01:30,0.0
2016-10-07T01:45,0.0
2016-10-07T02:00,0.0
2016-10-07T02:15,0.0
2016-10-07T02:30,0.0
2016-10-07T02:45,0.0
2016-10-07T03:00,0.0
2016-10-07T03:15,0.0
2016-10-07T03:30,0.0
2016-10-07T03:45,0.0
2016-10-07T04:00,0.0
2016-10-07T04:15,0.0
2016-10-07T04:30,0.0
2016-10-07T04:45,0.0
2016-10-07T05:00,0.0
2016-10-07T05:15,0.0
2016-10-07T05:30,0.0
2016-10-07T05:45,0.0
2016-10-07T06:00,0.0
2016-10-07T06:15,0.0
2016-10-07T06:30,0.0
2016-10-07T06:45,0.0
2016-10-07T07:00,0.0
2016-10-07T07:15,0.0
2016-10-07T07:30,0.0
2016-10-07T07:45,0.0
2016-10-07T08:00,0.0
2016-10-07T08:15,0.0
2016-10-07T08:30,0.0
2016-10-07T08:45,0.0
2016-10-07T09:00,0.0
2016-10-07T09:15,0.0
2016-10-07T09:30,0.0
2016-10-07T09:45,0.0
2016-10-07T10:00,0.0
2016-10-07T10:15,0.0
2016-10-07T10:30,12.0
2016-10-07T10:45,36.0
2016-10-07T11:00,56.0
2016-10-07T11:15,68.0
2016-10-07T11:30,88.0
2016-10-07T11:45,136.0
2016-10-07T12:00,164.0
2016-10-07T12:15,192.0
2016-10-07T12:30,124.0
2016-10-07T12:45,148.0
2016-10-07T13:00,184.0
2016-10-07T13:15,192.0
2016-10-07T13:30,248.0
2016-10-07T13:45,232.0
2016-10-07T14:00,116.0
2016-10-07T14:15,64.0
2016-10-07T14:30,100.0
2016-10-07T14:45,264.0
2016-10-07T15:00,296.0
2016-10-07T15:15,304.0
2016-10-07T15:30,204.0
2016-10-07T15:45,156.0
2016-10-07T16:00,252.0
2016-10-07T16:15,336.0
2016-10-07T16:30,312.0
2016-10-07T16:45,268.0
2016-10-07T17:00,456.0
2016-10-07T17:15,992.0
2016-10-07T17:30,436.0
2016-10-07T17:45,624.0
2016-10-07T18:00,724.0
2016-10-07T18:15,572.0
2016-10-07T18:30,552.0
2016-10-07T18:45,100.0
2016-10-07T19:00,384.0
2016-10-07T19:15,280.0
2016-10-07T19:30,276.0
2016-10-07T19:45,196.0
2016-10-07T20:00,112.0
2016-10-07T20:15,64.0
2016-10-07T20:30,32.0
2016-10-07T20:45,12.0
2016-10-07T21:00,0.0
2016-10-07T21:15,0.0
2016-10-07T21:30,0.0
2016-10-07T21:45,0.0
2016-10-07T22:00,0.0
2016-10-07T22:15,0.0
2016-10-07T22:30,0.0
2016-10-07T22:45,0.0
2016-10-07T23:00,0.0
2016-10-07T23:15,0.0
2016-10-07T23:30,0.0
2016-10-07T23:45,0.0
2016-10-08T00:00,0.0
2016-10-08T00:15,0.0
2016-10-08T00:30,0.0
2016-10-08T00:45,0.0
2016-10-08T01:00,0.0
2016-10-08T01:15,0.0
2016-10-08T01:30,0.0
2016-10-08T01:45,0.0
2016-10-08T02:00,0.0
2016-10-08T02:15,0.0
2016-10-08T02:30,0.0
2016-10-08T02:45,0.0
2016-10-08T03:00,0.0
2016-10-08T03:15,0.0
2016-10-08T03:30,0.0
2016-10-08T03:45,0.0
2016-10-08T04:00,0.0
2016-10-08T04:15,0.0
2016-10-08T04:30,0.0
2016-10-08T04:45,0.0
2016-10-08T05:00,0.0
2016-10-08T05:15,0.0
2016-10-08T05:30,0.0
2016-10-08T05:45,0.0
2016-10-08T06:00,0.0
2016-10-08T06:15,0.0
2016-10-08T06:30,0.0
2016-10-08T06:45,0.0
2016-10-08T07:00,0.0
2016-10-08T07:15,0.0
2016-10-08T07:30,0.0
2016-10-08T07:45,0.0
2016-10-08T08:00,0.0
2016-10-08T08:15,0.0
2016-10-08T08:30,0.0
2016-10-08T08:45,0.0
2016-10-08T09:00,0.0
2016-10-08T09:15,0.0
2016-10-08T09:30,0.0
2016-10-08T09:45,0.0
2016-10-08T10:00,0.0
2016-10-08T10:15,0.0
2016-10-08T10:30,24.0
2016-10-08T10:45,44.0
2016-10-08T11:00,76.0
2016-10-08T11:15,156.0
2016-10-08T11:30,248.0
2016-10-08T11:45,280.0
2016-10-08T12:00,180.0
2016-10-08T12:15,212.0
2016-10-08T12:30,252.0
2016-10-08T12:45,416.0
2016-10-08T13:00,936.0
2016-10-08T13:15,1016.0
2016-10-08T13:30,1100.0
2016-10-08T13:45,1192.0
2016-10-08T14:00,1228.0
2016-10-08T14:15,1236.0
2016-10-08T14:30,1172.0
2016-10-08T14:45,1208.0
2016-10-08T15:00,448.0
2016-10-08T15:15,1036.0
2016-10-08T15:30,868.0
2016-10-08T15:45,720.0
2016-10-08T16:00,612.0
2016-10-08T16:15,652.0
2016-10-08T16:30,680.0
2016-10-08T16:45,708.0
2016-10-08T17:00,592.0
2016-10-08T17:15,840.0
2016-10-08T17:30,764.0
2016-10-08T17:45,424.0
2016-10-08T18:00,420.0
2016-10-08T18:15,604.0
2016-10-08T18:30,308.0
2016-10-08T18:45,228.0
2016-10-08T19:00,276.0
2016-10-08T19:15,212.0
2016-10-08T19:30,136.0
2016-10-08T19:45,68.0
2016-10-08T20:00,36.0
2016-10-08T20:15,16.0
2016-10-08T20:30,0.0
2016-10-08T20:45,0.0
2016-10-08T21:00,0.0
2016-10-08T21:15,0.0
2016-10-08T21:30,0.0
2016-10-08T21:45,0.0
2016-10-08T22:00,0.0
2016-10-08T22:15,0.0
2016-10-08T22:30,0.0
2016-10-08T22:45,0.0
2016-10-08T23:00,0.0
2016-10-08T23:15,0.0
2016-10-08T23:30,0.0
2016-10-08T23:45,0.0
2016-10-09T00:00,0.0
2016-10-09T00:15,0.0
2016-10-09T00:30,0.0
2016-10-09T00:45,0.0
2016-10-09T01:00,0.0
2016-10-09T01:15,0.0
2016-10-09T01:30,0.0
2016-10-09T01:45,0.0
2016-10-09T02:00,0.0
2016-10-09T02:15,0.0
2016-10-09T02:30,0.0
2016-10-09T02:45,0.0
2016-10-09T03:00,0.0
2016-10-09T03:15,0.0
2016-10-09T03:30,0.0
2016-10-09T03:45,0.0
2016-10-09T04:00,0.0
2016-10-09T04:15,0.0
2016-10-09T04:30,0.0
2016-10-09T04:45,0.0
2016-10-09T05:00,0.0
2016-10-09T05:15,0.0
2016-10-09T05:30,0.0
2016-10-09T05:45,0.0
2016-10-09T06:00,0.0
2016-10-09T06:15,0.0
2016-10-09T06:30,0.0
2016-10-09T06:45,0.0
2016-10-09T07:00,0.0
2016-10-09T07:15,0.0
2016-10-09T07:30,0.0
2016-10-09T07:45,0.0
2016-10-09T08:00,0.0
2016-10-09T08:15,0.0
2016-10-09T08:30,0.0
2016-10-09T08:45,0.0
2016-10-09T09:00,0.0
2016-10-09T09:15,0.0
2016-10-09T09:30,0.0
2016-10-09T09:45,0.0
2016-10-09T10:00,0.0
2016-10-09T10:15,0.0
2016-10-09T10:30,56.0
2016-10-09T10:45,172.0
2016-10-09T11:00,272.0
2016-10-09T11:15,368.0
2016-10-09T11:30,512.0
2016-10-09T11:45,636.0
2016-10-09T12:00,740.0
2016-10-09T12:15,824.0
2016-10-09T12:30,900.0
2016-10-09T12:45,972.0
2016-10-09T13:00,1028.0
2016-10-09T13:15,1076.0
2016-10-09T13:30,1120.0
2016-10-09T13:45,1112.0
2016-10-09T14:00,1200.0
2016-10-09T14:15,1216.0
2016-10-09T14:30,1228.0
2016-10-09T14:45,1336.0
2016-10-09T15:00,884.0
2016-10-09T15:15,812.0
2016-10-09T15:30,1372.0
2016-10-09T15:45,1188.0
2016-10-09T16:00,1008.0
2016-10-09T16:15,1248.0
2016-10-09T16:30,964.0
2016-10-09T16:45,1132.0
2016-10-09T17:00,776.0
2016-10-09T17:15,1028.0
2016-10-09T17:30,948.0
2016-10-09T17:45,856.0
2016-10-09T18:00,320.0
2016-10-09T18:15,360.0
2016-10-09T18:30,264.0
2016-10-09T18:45,148.0
2016-10-09T19:00,220.0
2016-10-09T19:15,228.0
2016-10-09T19:30,136.0
2016-10-09T19:45,92.0
2016-10-09T20:00,120.0
2016-10-09T20:15,80.0
2016-10-09T20:30,12.0
2016-10-09T20:45,0.0
2016-10-09T21:00,0.0
2016-10-09T21:15,0.0
2016-10-09T21:30,0.0
2016-10-09T21:45,0.0
2016-10-09T22:00,0.0
2016-10-09T22:15,0.0
2016-10-09T22:30,0.0
2016-10-09T22:45,0.0
2016-10-09T23:00,0.0
2016-10-09T23:15,0.0
2016-10-09T23:30,0.0
2016-10-09T23:45,0.0
2016-10-10T00:00,0.0
2016-10-10T00:15,0.0
2016-10-10T00:30,0.0
2016-10-10T00:45,0.0
2016-10-10T01:00,0.0
2016-10-10T01:15,0.0
2016-10-10T01:30,0.0
2016-10-10T01:45,0.0
2016-10-10T02:00,0.0
2016-10-10T02:15,0.0
2016-10-10T02:30,0.0
2016-10-10T02:45,0.0
2016-10-10T03:00,0.0
2016-10-10T03:15,0.0
2016-10-10T03:30,0.0
2016-10-10T03:45,0.0
2016-10-10T04:00,0.0
2016-10-10T04:15,0.0
2016-10-10T04:30,0.0
2016-10-10T04:45,0.0
2016-10-10T05:00,0.0
2016-10-10T05:15,0.0
2016-10-10T05:30,0.0
2016-10-10T05:45,0.0
2016-10-10T06:00,0.0
2016-10-10T06:15,0.0
2016-10-10T06:30,0.0
2016-10-10T06:45,0.0
2016-10-10T07:00,0.0
2016-10-10T07:15,0.0
2016-10-10T07:30,0.0
2016-10-10T07:45,0.0
2016-10-10T08:00,0.0
2016-10-10T08:15,0.0
2016-10-10T08:30,0.0
2016-10-10T08:45,0.0
2016-10-10T09:00,0.0
2016-10-10T09:15,0.0
2016-10-10T09:30,0.0
2016-10-10T09:45,0.0
2016-10-10T10:00,0.0
2016-10-10T10:15,0.0
2016-10-10T10:30,12.0
2016-10-10T10:45,36.0
2016-10-10T11:00,64.0
2016-10-10T11:15,120.0
2016-10-10T11:30,248.0
2016-10-10T11:45,284.0
2016-10-10T12:00,248.0
2016-10-10T12:15,340.0
2016-10-10T12:30,484.0
2016-10-10T12:45,772.0
2016-10-10T13:00,932.0
2016-10-10T13:15,912.0
2016-10-10T13:30,1168.0
2016-10-10T13:45,1216.0
2016-10-10T14:00,880.0
2016-10-10T14:15,1180.0
2016-10-10T14:30,1096.0
2016-10-10T14:45,988.0
2016-10-10T15:00,1028.0
2016-10-10T15:15,1140.0
2016-10-10T15:30,1076.0
2016-10-10T15:45,884.0
2016-10-10T16:00,1008.0
2016-10-10T16:15,392.0
2016-10-10T16:30,360.0
2016-10-10T16:45,820.0
2016-10-10T17:00,492.0
2016-10-10T17:15,492.0
2016-10-10T17:30,1028.0
2016-10-10T17:45,480.0
2016-10-10T18:00,192.0
2016-10-10T18:15,356.0
2016-10-10T18:30,512.0
2016-10-10T18:45,436.0
2016-10-10T19:00,348.0
2016-10-10T19:15,352.0
2016-10-10T19:30,232.0
2016-10-10T19:45,80.0
2016-10-10T20:00,64.0
2016-10-10T20:15,40.0
2016-10-10T20:30,16.0
2016-10-10T20:45,0.0
2016-10-10T21:00,0.0
2016-10-10T21:15,0.0
2016-10-10T21:30,0.0
2016-10-10T21:45,0.0
2016-10-10T22:00,0.0
2016-10-10T22:15,0.0
2016-10-10T22:30,0.0
2016-10-10T22:45,0.0
2016-10-10T23:00,0.0
2016-10-10T23:15,0.0
2016-10-10T23:30,0.0
2016-10-10T23:45,0.0
2016-10-11T00:00,0.0
2016-10-11T00:15,0.0
2016-10-11T00:30,0.0
2016-10-11T00:45,0.0
2016-10-11T01:00,0.0
2016-10-11T01:15,0.0
2016-10-11T01:30,0.0
2016-10-11T01:45,0.0
2016-10-11T02:00,0.0
2016-10-11T02:15,0.0
2016-10-11T02:30,0.0
2016-10-11T02:45,0.0
2016-10-11T03:00,0.0
2016-10-11T03:15,0.0
2016-10-11T03:30,0.0
2016-10-11T03:45,0.0
2016-10-11T04:00,0.0
2016-10-11T04:15,0.0
2016-10-11T04:30,0.0
2016-10-11T04:45,0.0
2016-10-11T05:00,0.0
2016-10-11T05:15,0.0
2016-10-11T05:30,0.0
2016-10-11T05:45,0.0
2016-10-11T06:00,0.0
2016-10-11T06:15,0.0
2016-10-11T06:30,0.0
2016-10-11T06:45,0.0
2016-10-11T07:00,0.0
2016-10-11T07:15,0.0
2016-10-11T07:30,0.0
2016-10-11T07:45,0.0
2016-10-11T08:00,0.0
2016-10-11T08:15,0.0
2016-10-11T08:30,0.0
2016-10-11T08:45,0.0
2016-10-11T09:00,0.0
2016-10-11T09:15,0.0
2016-10-11T09:30,0.0
2016-10-11T09:45,0.0
2016-10-11T10:00,0.0
2016-10-11T10:15,0.0
2016-10-11T10:30,12.0
2016-10-11T10:45,24.0
2016-10-11T11:00,44.0
2016-10-11T11:15,80.0
2016-10-11T11:30,104.0
2016-10-11T11:45,128.0
2016-10-11T12:00,212.0
2016-10-11T12:15,268.0
2016-10-11T12:30,256.0
2016-10-11T12:45,296.0
2016-10-11T13:00,428.0
2016-10-11T13:15,648.0
2016-10-11T13:30,848.0
2016-10-11T13:45,736.0
2016-10-11T14:00,688.0
2016-10-11T14:15,412.0
2016-10-11T14:30,444.0
2016-10-11T14:45,1256.0
2016-10-11T15:00,1292.0
2016-10-11T15:15,432.0
2016-10-11T15:30,412.0
2016-10-11T15:45,428.0
2016-10-11T16:00,360.0
2016-10-11T16:15,304.0
2016-10-11T16:30,264.0
2016-10-11T16:45,288.0
2016-10-11T17:00,288.0
2016-10-11T17:15,188.0
2016-10-11T17:30,176.0
2016-10-11T17:45,224.0
2016-10-11T18:00,264.0
2016-10-11T18:15,252.0
2016-10-11T18:30,228.0
2016-10-11T18:45,220.0
2016-10-11T19:00,176.0
2016-10-11T19:15,160.0
2016-10-11T19:30,284.0
2016-10-11T19:45,172.0
2016-10-11T20:00,48.0
2016-10-11T20:15,20.0
2016-10-11T20:30,0.0
2016-10-11T20:45,0.0
2016-10-11T21:00,0.0
2016-10-11T21:15,0.0
2016-10-11T21:30,0.0
2016-10-11T21:45,0.0
2016-10-11T22:00,0.0
2016-10-11T22:15,0.0
2016-10-11T22:30,0.0
2016-10-11T22:45,0.0
2016-10-11T23:00,0.0
2016-10-11T23:15,0.0
2016-10-11T23:30,0.0
2016-10-11T23:45,0.0
2016-10-12T00:00,0.0
2016-10-12T00:15,0.0
2016-10-12T00:30,0.0
2016-10-12T00:45,0.0
2016-10-12T01:00,0.0
2016-10-12T01:15,0.0
2016-10-12T01:30,0.0
2016-10-12T01:45,0.0
2016-10-12T02:00,0.0
2016-10-12T02:15,0.0
2016-10-12T02:30,0.0
2016-10-12T02:45,0.0
2016-10-12T03:00,0.0
2016-10-12T03:15,0.0
2016-10-12T03:30,0.0
2016-10-12T03:45,0.0
2016-10-12T04:00,0.0
2016-10-12T04:15,0.0
2016-10-12T04:30,0.0
2016-10-12T04:45,0.0
2016-10-12T05:00,0.0
2016-10-12T05:15,0.0
2016-10-12T05:30,0.0
2016-10-12T05:45,0.0
2016-10-12T06:00,0.0
2016-10-12T06:15,0.0
2016-10-12T06:30,0.0
2016-10-12T06:45,0.0
2016-10-12T07:00,0.0
2016-10-12T07:15,0.0
2016-10-12T07:30,0.0
2016-10-12T07:45,0.0
2016-10-12T08:00,0.0
2016-10-12T08:15,0.0
2016-10-12T08:30,0.0
2016-10-12T08:45,0.0
2016-10-12T09:00,0.0
2016-10-12T09:15,0.0
2016-10-12T09:30,0.0
2016-10-12T09:45,0.0
2016-10-12T10:00,0.0
2016-10-12T10:15,0.0
2016-10-12T10:30,0.0
2016-10-12T10:45,0.0
2016-10-12T11:00,12.0
2016-10-12T11:15,44.0
2016-10-12T11:30,80.0
2016-10-12T11:45,64.0
2016-10-12T12:00,40.0
2016-10-12T12:15,64.0
2016-10-12T12:30,60.0
2016-10-12T12:45,108.0
2016-10-12T13:00,184.0
2016-10-12T13:15,244.0
2016-10-12T13:30,264.0
2016-10-12T13:45,292.0
2016-10-12T14:00,268.0
2016-10-12T14:15,260.0
2016-10-12T14:30,300.0
2016-10-12T14:45,308.0
2016-10-12T15:00,380.0
2016-10-12T15:15,368.0
2016-10-12T15:30,480.0
2016-10-12T15:45,300.0
2016-10-12T16:00,340.0
2016-10-12T16:15,340.0
2016-10-12T16:30,408.0
2016-10-12T16:45,260.0
2016-10-12T17:00,180.0
2016-10-12T17:15,156.0
2016-10-12T17:30,140.0
2016-10-12T17:45,128.0
2016-10-12T18:00,116.0
2016-10-12T18:15,88.0
2016-10-12T18:30,108.0
2016-10-12T18:45,80.0
2016-10-12T19:00,40.0
2016-10-12T19:15,32.0
2016-10-12T19:30,44.0
2016-10-12T19:45,12.0
2016-10-12T20:00,0.0
2016-10-12T20:15,0.0
2016-10-12T20:30,0.0
2016-10-12T20:45,0.0
2016-10-12T21:00,0.0
2016-10-12T21:15,0.0
2016-10-12T21:30,0.0
2016-10-12T21:45,0.0
2016-10-12T22:00,0.0
2016-10-12T22:15,0.0
2016-10-12T22:30,0.0
2016-10-12T22:45,0.0
2016-10-12T23:00,0.0
2016-10-12T23:15,0.0
2016-10-12T23:30,0.0
2016-10-12T23:45,0.0
2016-10-13T00:00,0.0
