Date,Pm
00:00,-192.0
00:15,-204.0
00:30,-196.0
00:45,-204.0
01:00,-208.0
01:15,-200.0
01:30,-204.0
01:45,-200.0
02:00,-204.0
02:15,-196.0
02:30,-200.0
02:45,-204.0
03:00,-208.0
03:15,-200.0
03:30,-208.0
03:45,-196.0
04:00,-200.0
04:15,-200.0
04:30,-204.0
04:45,-200.0
05:00,-196.0
05:15,-200.0
05:30,-212.0
05:45,-204.0
06:00,-204.0
06:15,-204.0
06:30,-204.0
06:45,-208.0
07:00,-200.0
07:15,-204.0
07:30,-200.0
07:45,-208.0
08:00,-216.0
08:15,-228.0
08:30,-224.0
08:45,-224.0
09:00,-216.0
09:15,-180.0
09:30,-140.0
09:45,-144.0
10:00,-144.0
10:15,-140.0
10:30,-136.0
10:45,-148.0
11:00,-140.0
11:15,-140.0
11:30,-144.0
11:45,-140.0
12:00,-140.0
12:15,-136.0
12:30,-140.0
12:45,-148.0
13:00,-144.0
13:15,-148.0
13:30,-144.0
13:45,-140.0
14:00,-148.0
14:15,-144.0
14:30,-140.0
14:45,-144.0
15:00,-140.0
15:15,-144.0
15:30,-144.0
15:45,-148.0
16:00,-144.0
16:15,-144.0
16:30,-136.0
16:45,-136.0
17:00,-132.0
17:15,-136.0
17:30,-136.0
17:45,-136.0
18:00,-140.0
18:15,-132.0
18:30,-140.0
18:45,-128.0
19:00,-136.0
19:15,-132.0
19:30,-132.0
19:45,-132.0
20:00,-136.0
20:15,-136.0
20:30,-136.0
20:45,-140.0
21:00,-136.0
21:15,-136.0
21:30,-132.0
21:45,-140.0
22:00,-136.0
22:15,-140.0
22:30,-136.0
22:45,-136.0
23:00,-136.0
23:15,-136.0
23:30,-136.0
23:45,-136.0
