Date,Pm
00:00,-296.0
00:15,-292.0
00:30,-304.0
00:45,-304.0
01:00,-304.0
01:15,-292.0
01:30,-304.0
01:45,-304.0
02:00,-304.0
02:15,-288.0
02:30,-288.0
02:45,-312.0
03:00,-308.0
03:15,-296.0
03:30,-296.0
03:45,-304.0
04:00,-308.0
04:15,-300.0
04:30,-292.0
04:45,-296.0
05:00,-296.0
05:15,-292.0
05:30,-296.0
05:45,-296.0
06:00,-296.0
06:15,-300.0
06:30,-304.0
06:45,-324.0
07:00,-316.0
07:15,-324.0
07:30,-336.0
07:45,-332.0
08:00,-348.0
08:15,-356.0
08:30,-368.0
08:45,-388.0
09:00,-404.0
09:15,-408.0
09:30,-416.0
09:45,-416.0
10:00,-424.0
10:15,-416.0
10:30,-416.0
10:45,-420.0
11:00,-444.0
11:15,-448.0
11:30,-424.0
11:45,-428.0
12:00,-436.0
12:15,-448.0
12:30,-440.0
12:45,-420.0
13:00,-424.0
13:15,-440.0
13:30,-448.0
13:45,-428.0
14:00,-424.0
14:15,-432.0
14:30,-444.0
14:45,-436.0
15:00,-428.0
15:15,-436.0
15:30,-440.0
15:45,-436.0
16:00,-428.0
16:15,-412.0
16:30,-408.0
16:45,-416.0
17:00,-416.0
17:15,-388.0
17:30,-384.0
17:45,-384.0
18:00,-384.0
18:15,-372.0
18:30,-340.0
18:45,-324.0
19:00,-332.0
19:15,-336.0
19:30,-328.0
19:45,-312.0
20:00,-324.0
20:15,-328.0
20:30,-316.0
20:45,-304.0
21:00,-312.0
21:15,-324.0
21:30,-316.0
21:45,-308.0
22:00,-304.0
22:15,-308.0
22:30,-312.0
22:45,-308.0
23:00,-300.0
23:15,-304.0
23:30,-316.0
23:45,-312.0
