Date,Pm
00:00,-188.0
00:15,-184.0
00:30,-176.0
00:45,-172.0
01:00,-176.0
01:15,-176.0
01:30,-172.0
01:45,-172.0
02:00,-172.0
02:15,-172.0
02:30,-168.0
02:45,-176.0
03:00,-176.0
03:15,-172.0
03:30,-176.0
03:45,-168.0
04:00,-172.0
04:15,-176.0
04:30,-172.0
04:45,-172.0
05:00,-172.0
05:15,-164.0
05:30,-164.0
05:45,-164.0
06:00,-168.0
06:15,-168.0
06:30,-176.0
06:45,-176.0
07:00,-176.0
07:15,-176.0
07:30,-176.0
07:45,-208.0
08:00,-212.0
08:15,-232.0
08:30,-236.0
08:45,-236.0
09:00,-236.0
09:15,-244.0
09:30,-256.0
09:45,-248.0
10:00,-252.0
10:15,-256.0
10:30,-248.0
10:45,-260.0
11:00,-260.0
11:15,-268.0
11:30,-264.0
11:45,-264.0
12:00,-260.0
12:15,-256.0
12:30,-260.0
12:45,-260.0
13:00,-256.0
13:15,-252.0
13:30,-272.0
13:45,-280.0
14:00,-276.0
14:15,-276.0
14:30,-276.0
14:45,-268.0
15:00,-260.0
15:15,-256.0
15:30,-252.0
15:45,-260.0
16:00,-248.0
16:15,-248.0
16:30,-252.0
16:45,-252.0
17:00,-240.0
17:15,-212.0
17:30,-212.0
17:45,-204.0
18:00,-208.0
18:15,-200.0
18:30,-200.0
18:45,-196.0
19:00,-204.0
19:15,-200.0
19:30,-196.0
19:45,-196.0
20:00,-196.0
20:15,-200.0
20:30,-196.0
20:45,-188.0
21:00,-188.0
21:15,-192.0
21:30,-192.0
21:45,-188.0
22:00,-188.0
22:15,-184.0
22:30,-184.0
22:45,-188.0
23:00,-180.0
23:15,-180.0
23:30,-180.0
23:45,-176.0
