Date,Pm
00:00,-280.0
00:15,-324.0
00:30,-336.0
00:45,-328.0
01:00,-348.0
01:15,-328.0
01:30,-336.0
01:45,-304.0
02:00,-284.0
02:15,-288.0
02:30,-296.0
02:45,-328.0
03:00,-340.0
03:15,-336.0
03:30,-332.0
03:45,-336.0
04:00,-340.0
04:15,-304.0
04:30,-304.0
04:45,-292.0
05:00,-284.0
05:15,-288.0
05:30,-292.0
05:45,-288.0
06:00,-292.0
06:15,-292.0
06:30,-284.0
06:45,-296.0
07:00,-284.0
07:15,-296.0
07:30,-296.0
07:45,-312.0
08:00,-288.0
08:15,-308.0
08:30,-276.0
08:45,-296.0
09:00,-288.0
09:15,-296.0
09:30,-244.0
09:45,-236.0
10:00,-224.0
10:15,-244.0
10:30,-256.0
10:45,-212.0
11:00,-336.0
11:15,-288.0
11:30,-316.0
11:45,-256.0
12:00,-248.0
12:15,-316.0
12:30,-412.0
12:45,-384.0
13:00,-388.0
13:15,-324.0
13:30,-372.0
13:45,-360.0
14:00,-396.0
14:15,-380.0
14:30,-396.0
14:45,-396.0
15:00,-412.0
15:15,-372.0
15:30,-384.0
15:45,-356.0
16:00,-392.0
16:15,-360.0
16:30,-396.0
16:45,-396.0
17:00,-392.0
17:15,-368.0
17:30,-356.0
17:45,-352.0
18:00,-380.0
18:15,-364.0
18:30,-384.0
18:45,-360.0
19:00,-304.0
19:15,-300.0
19:30,-348.0
19:45,-280.0
20:00,-284.0
20:15,-284.0
20:30,-276.0
20:45,-284.0
21:00,-276.0
21:15,-288.0
21:30,-276.0
21:45,-292.0
22:00,-272.0
22:15,-288.0
22:30,-280.0
22:45,-284.0
23:00,-284.0
23:15,-296.0
23:30,-276.0
23:45,-288.0
