Date,Pm
00:00,-60.0
00:15,-56.0
00:30,-56.0
00:45,-56.0
01:00,-56.0
01:15,-64.0
01:30,-64.0
01:45,-68.0
02:00,-64.0
02:15,-64.0
02:30,-68.0
02:45,-64.0
03:00,-68.0
03:15,-64.0
03:30,-64.0
03:45,-68.0
04:00,-68.0
04:15,-72.0
04:30,-72.0
04:45,-76.0
05:00,-72.0
05:15,-72.0
05:30,-72.0
05:45,-80.0
06:00,-84.0
06:15,-88.0
06:30,-144.0
06:45,-136.0
07:00,-132.0
07:15,-164.0
07:30,-204.0
07:45,-220.0
08:00,-224.0
08:15,-232.0
08:30,-240.0
08:45,-224.0
09:00,-212.0
09:15,-236.0
09:30,-264.0
09:45,-268.0
10:00,-232.0
10:15,-256.0
10:30,-284.0
10:45,-240.0
11:00,-260.0
11:15,-232.0
11:30,-232.0
11:45,-260.0
12:00,-280.0
12:15,-288.0
12:30,-304.0
12:45,-296.0
13:00,-312.0
13:15,-296.0
13:30,-252.0
13:45,-244.0
14:00,-244.0
14:15,-204.0
14:30,-204.0
14:45,-200.0
15:00,-188.0
15:15,-180.0
15:30,-168.0
15:45,-176.0
16:00,-164.0
16:15,-144.0
16:30,-148.0
16:45,-140.0
17:00,-136.0
17:15,-124.0
17:30,-124.0
17:45,-112.0
18:00,-104.0
18:15,-88.0
18:30,-84.0
18:45,-84.0
19:00,-84.0
19:15,-72.0
19:30,-60.0
19:45,-64.0
20:00,-56.0
20:15,-64.0
20:30,-60.0
20:45,-64.0
21:00,-60.0
21:15,-52.0
21:30,-52.0
21:45,-52.0
22:00,-52.0
22:15,-64.0
22:30,-64.0
22:45,-64.0
23:00,-60.0
23:15,-68.0
23:30,-64.0
23:45,-60.0
