Date,Pm
00:00,-104.0
00:15,-100.0
00:30,-104.0
00:45,-104.0
01:00,-92.0
01:15,-100.0
01:30,-104.0
01:45,-92.0
02:00,-92.0
02:15,-100.0
02:30,-108.0
02:45,-104.0
03:00,-100.0
03:15,-100.0
03:30,-92.0
03:45,-96.0
04:00,-100.0
04:15,-92.0
04:30,-92.0
04:45,-96.0
05:00,-104.0
05:15,-104.0
05:30,-104.0
05:45,-100.0
06:00,-96.0
06:15,-100.0
06:30,-116.0
06:45,-120.0
07:00,-116.0
07:15,-120.0
07:30,-132.0
07:45,-148.0
08:00,-164.0
08:15,-172.0
08:30,-188.0
08:45,-200.0
09:00,-228.0
09:15,-248.0
09:30,-232.0
09:45,-240.0
10:00,-252.0
10:15,-260.0
10:30,-272.0
10:45,-256.0
11:00,-260.0
11:15,-260.0
11:30,-264.0
11:45,-272.0
12:00,-280.0
12:15,-276.0
12:30,-272.0
12:45,-260.0
13:00,-272.0
13:15,-268.0
13:30,-264.0
13:45,-272.0
14:00,-280.0
14:15,-280.0
14:30,-280.0
14:45,-280.0
15:00,-284.0
15:15,-280.0
15:30,-272.0
15:45,-256.0
16:00,-272.0
16:15,-284.0
16:30,-276.0
16:45,-260.0
17:00,-244.0
17:15,-220.0
17:30,-216.0
17:45,-192.0
18:00,-184.0
18:15,-172.0
18:30,-164.0
18:45,-156.0
19:00,-148.0
19:15,-132.0
19:30,-136.0
19:45,-132.0
20:00,-120.0
20:15,-120.0
20:30,-124.0
20:45,-124.0
21:00,-124.0
21:15,-116.0
21:30,-116.0
21:45,-112.0
22:00,-108.0
22:15,-104.0
22:30,-104.0
22:45,-100.0
23:00,-108.0
23:15,-100.0
23:30,-96.0
23:45,-104.0
